scope,formula,formula_family,contexts,fraction_mean,fraction_p05_mean,gap_pct_mean,winner_rate_mean,N,L,active_pct,data_profile
by_L,strong_weak,heuristic,56,0.393607794455074,0.3334028341587982,60.6392205544926,0.00125,,4.0,,
by_L,strong_weak,heuristic,56,0.3422704321319117,0.2783854093355678,65.77295678680882,0.002857142857142857,,6.0,,
by_L,strong_weak,heuristic,56,0.3096950504668454,0.24550497225139575,69.03049495331545,0.0035714285714285718,,8.0,,
by_L,strong_weak,heuristic,56,0.28387184072417887,0.2183528930960166,71.6128159275821,0.004642857142857143,,10.0,,
by_active_pct,T_0p10NL_over_Lp2,N_L,140,0.9040184594415426,0.8128753982341758,9.598154055845741,0.012214285714285714,,,50.0,
by_active_pct,T_0p075N,N,140,0.9037697517686618,0.8133408411606046,9.623024823133823,0.010357142857142856,,,50.0,
by_active_pct,T_0p15K,K,140,0.9037697517686618,0.8133408411606046,9.623024823133823,0.010357142857142856,,,50.0,
by_active_pct,T_0p075NL_over_Lp2,N_L,140,0.8989164988833812,0.8024716355919183,10.108350111661869,0.01735714285714286,,,50.0,
by_active_pct,T_0p05N,N,140,0.8897859244205013,0.7827474054869019,11.02140755794988,0.015142857142857144,,,25.0,
by_active_pct,T_0p20K,K,140,0.8897859244205013,0.7827474054869019,11.02140755794988,0.015142857142857144,,,25.0,
by_active_pct,T_0p05N,N,140,0.8882059064607495,0.7834815030394155,11.179409353925053,0.016142857142857143,,,50.0,
by_active_pct,T_0p10K,K,140,0.8882059064607495,0.7834815030394155,11.179409353925053,0.016142857142857143,,,50.0,
by_active_pct,T_0p075NL_over_Lp2,N_L,140,0.8828349745938441,0.7726466095492532,11.71650254061559,0.013071428571428572,,,25.0,
by_active_pct,T_0p15K,K,140,0.8815527544023608,0.7657161868235535,11.84472455976391,0.019642857142857142,,,25.0,
by_active_pct,T_0p05NL_over_Lp2,N_L,140,0.8784795081196145,0.7603781337692831,12.152049188038553,0.018285714285714287,,,25.0,
by_active_pct,T_0p125NL_over_Lp2,N_L,140,0.8779882810420331,0.7810052637717116,12.201171895796683,0.007500000000000001,,,50.0,
by_active_pct,T_0p10N,N,140,0.8620751954496487,0.761807367040514,13.792480455035134,0.003785714285714286,,,50.0,
by_active_pct,T_0p20K,K,140,0.8620751954496487,0.761807367040514,13.792480455035134,0.003785714285714286,,,50.0,
by_active_pct,T_0p10NL_over_Lp2,N_L,140,0.8435749128236676,0.7279169905032059,15.642508717633243,0.0064285714285714285,,,25.0,
by_active_pct,T_0p075N,N,140,0.8406294701926458,0.7216938941763144,15.937052980735425,0.004428571428571428,,,25.0,
