data_profile,off_pct,K,T,threshold_source,samples,winner_rate,u_g_mean,u_g_p05,u_g_p50,u_g_p95,u_g_db_mean,u_g_vs_best_T_mean,u_g_vs_best_T_p05,u_g_gap_to_best_pct_mean,elapsed_seconds_mean,candidate_kind_mode
lognormal,25.0,750,29,mean_plus_2std+mean_plus_1.5std+gap_top3+mean_plus_1std,35,0.11428571428571428,422448.234467748,96497.24918026764,326823.3221105932,885112.5611973081,55.0778846671318,0.8694869108432393,0.7218662612967524,13.051308915676069,0.03774643457155824,power_window
lognormal,25.0,750,100,legacy+quantile_0.9+mean_plus_1std,400,0.0875,699882.7720185927,87040.21786557877,565955.7795722033,1691309.9879806414,56.91010805836079,0.8674608570123118,0.7369530052790163,13.253914298768823,0.02654015674242146,power_window
lognormal,25.0,750,87,mean_plus_1std,1,0.0,1644264.8540277784,1644264.8540277784,1644264.8540277784,1644264.8540277784,62.1597177389645,0.8664197849098728,0.8664197849098728,13.358021509012719,0.02825345900055254,power_window
lognormal,25.0,750,33,mean_plus_2std+mean_plus_1.5std,22,0.045454545454545456,633013.2240888241,129507.34307060891,498471.8068956317,1440612.0072283677,56.69981737580346,0.8659794022194578,0.7618261026110231,13.402059778054223,0.03727129704516714,power_window
lognormal,25.0,750,28,mean_plus_2std+gap_top3+mean_plus_1.5std+mean_plus_1std,35,0.11428571428571428,451671.978607115,36280.71909365122,424584.10859830625,1095568.3495995605,55.07620840567892,0.8644988394377333,0.6968436692288852,13.550116056226676,0.038144080971479914,power_window
lognormal,25.0,750,93,mean_plus_1std,2,0.0,2150733.751607329,1264417.0477936626,2150733.751607329,3037050.455420995,62.814931057047396,0.8637352571575481,0.8520419729159349,13.626474284245187,0.027387203999751364,power_window
lognormal,25.0,750,90,mean_plus_1std,2,0.0,1405849.5174938513,1220400.7099896495,1405849.5174938513,1591298.324998053,61.4322312836208,0.8514044409781572,0.835113968535379,14.85955590218428,0.027993067000352312,power_window
lognormal,25.0,750,27,mean_plus_1.5std+mean_plus_2std,22,0.045454545454545456,363175.09056425677,147077.77570116727,338687.18797181663,673766.8788631696,54.939218217426465,0.8479384545780335,0.7198685126007166,15.206154542196646,0.03802539736385701,power_window
lognormal,25.0,750,88,mean_plus_1std,5,0.0,1100050.534063567,689955.2637970996,852892.7466000054,1589290.454297346,60.13317541550231,0.8444889343224913,0.7714202534341967,15.551106567750873,0.028442106199508998,power_window
lognormal,25.0,750,26,mean_plus_2std+mean_plus_1.5std,15,0.0,284386.32713130943,103291.10776206042,224117.0078647494,673518.33983585,53.68224184535217,0.8399284090880409,0.7160447668794169,16.00715909119591,0.03845127833337756,power_window
lognormal,25.0,750,91,mean_plus_1std,4,0.0,1505752.8377139904,1071437.2492968123,1577413.3257034023,1839743.7429459917,61.65848611495831,0.8210142501120632,0.7995057651788383,17.898574988793687,0.02847111075061548,power_window
lognormal,25.0,750,24,mean_plus_2std+mean_plus_1.5std+gap_top3+gap_top2,21,0.09523809523809523,280649.30374106904,56415.47487965141,227296.04673285014,581959.3312746101,53.066236992962374,0.8180127584251938,0.633019292235804,18.19872415748062,0.038810257285755746,power_window
lognormal,25.0,750,25,legacy+off_pct_10+mean_plus_2std+mean_plus_1.5std,400,0.04,668737.3082322681,86724.74226962597,530067.960005499,1695372.7589700753,56.63081187371301,0.817062444619742,0.6348072301410441,18.293755538025813,0.038659191607421234,power_window
lognormal,25.0,750,92,mean_plus_1std,5,0.0,1411000.8282742214,829981.3906091974,1233485.7232393988,2018325.2880916088,61.22654449785161,0.8087847425395356,0.72349266365972,19.121525746046437,0.027610932599782246,power_window
lognormal,25.0,750,89,mean_plus_1std,2,0.0,1459927.3092414886,1392292.1351634124,1459927.3092414886,1527562.4833195645,61.637550924560244,0.8038564010020656,0.7693565196839744,19.614359899793442,0.02799749149926356,power_window
lognormal,25.0,750,20,gap_top3+mean_plus_1.5std+mean_plus_2std+gap_top2,12,0.0,372420.20993789966,39466.547965269456,195337.14279011096,1210731.178810951,52.663862483511224,0.8009221078206745,0.7293593629861006,19.907789217932542,0.0391112589165156,power_window
lognormal,25.0,750,96,mean_plus_1std,2,0.0,2233554.071507182,1233512.5476828471,2233554.071507182,3233595.595331517,62.872525343562785,0.7905479085428437,0.7644918110649839,20.945209145715626,0.02688667650181742,power_window
lognormal,25.0,750,23,mean_plus_1.5std+gap_top3+mean_plus_2std+mean_plus_1std,14,0.0,286265.00914099236,32517.560979848622,160749.34148232828,933157.3642154926,51.76594685079819,0.7813944797145979,0.6466896901018004,21.860552028540205,0.0387963723572154,power_window
lognormal,25.0,750,22,mean_plus_2std+mean_plus_1.5std+gap_top3+gap_top2,16,0.0,422167.5017161298,87360.61892021412,246442.5963456611,1325927.1782731004,54.470643257144054,0.7757184968369784,0.5550987914304915,22.42815031630217,0.03873243487510081,power_window
lognormal,25.0,750,19,mean_plus_2std+gap_top2+gap_top3+mean_plus_1.5std,13,0.0,609146.1167110635,69794.41942814925,217559.93145860778,2208785.9492506115,54.58142996551601,0.7680447782769726,0.6647840569035972,23.195522172302745,0.039235913154418364,power_window
lognormal,25.0,750,18,gap_top3+mean_plus_2std+gap_top2+mean_plus_1.5std+gap_top1,20,0.05,482715.5474615013,35685.15426931561,140350.3615904879,1419190.2482363814,52.45626576149514,0.74769659583272,0.5468156711750889,25.230340416728,0.040000987549865384,power_window
lognormal,25.0,750,21,mean_plus_1.5std+mean_plus_1std+mean_plus_2std+gap_top2+gap_top3,17,0.0,568610.2922564844,37797.60157919944,192952.4048627359,1805941.072260962,53.99679072414366,0.7367033493661108,0.6112801338664083,26.329665063388916,0.03903259411783759,power_window
lognormal,25.0,750,14,gap_top1+gap_top3+gap_top2+mean_plus_2std,16,0.0,668001.7456589303,89498.02611343644,662007.2248735945,1258000.8613771568,56.45749570783844,0.6925044627363365,0.5749490323616544,30.749553726366347,0.04004196281266559,power_window
lognormal,25.0,750,17,gap_top3+mean_plus_2std+gap_top2+mean_plus_1.5std+gap_top1,11,0.0,660060.4744648736,46705.782109792024,291484.5240851237,2096213.829662059,54.31420555970917,0.6871740261063065,0.590253431033669,31.282597389369347,0.03947783945444495,power_window
lognormal,25.0,750,16,mean_plus_1std+mean_plus_2std+gap_top2+gap_top3+mean_plus_1.5std,10,0.0,306633.2692043169,14534.869419821056,206250.8354878358,870395.947234682,51.51881817478922,0.6602456613619873,0.5637532659526867,33.97543386380128,0.04017942979990039,power_window
lognormal,25.0,750,13,gap_top3+gap_top2+mean_plus_2std+gap_top1,20,0.0,521787.11697190104,48704.91441484715,430344.63817863236,1289620.9167460278,55.50406800688826,0.6276852316780498,0.46352331320821294,37.231476832195014,0.04054641414932121,power_window
lognormal,25.0,750,11,gap_top3+gap_top2+mean_plus_1.5std,24,0.0,770701.2616109839,99456.61588176602,659878.3991235595,1582208.628226221,57.34499812046845,0.6227528969223095,0.4547177700342756,37.724710307769044,0.041855940541609016,power_window
lognormal,25.0,750,15,mean_plus_1.5std+mean_plus_2std+gap_top2+gap_top3,15,0.0,456860.44112739764,25443.23834729736,248450.26092238582,1334243.6378702933,53.022305212947884,0.6126359871678506,0.4378233384738369,38.73640128321494,0.03994108766589003,power_window
lognormal,25.0,750,12,off_pct_5+gap_top3+gap_top2+mean_plus_2std+gap_top1,400,0.0025,489901.82315911725,58615.921018608315,358135.63524322154,1150471.9249202127,55.14806448428116,0.5893582860355274,0.3924683908883959,41.06417139644726,0.040675760992426147,power_window
lognormal,25.0,750,9,gap_top3+gap_top2+gap_top1,38,0.0,451772.26976127794,89347.2873855517,417912.579327598,802354.040777339,55.39580733555882,0.5557857506632413,0.3713312503291904,44.42142493367587,0.041145384368351905,power_window
lognormal,25.0,750,10,legacy+quantile_0.99+mean_plus_2std+gap_top2+gap_top3+gap_top1,400,0.0,453787.0827272864,55896.420966467624,339694.02558407583,1153559.0448711095,54.807015662892084,0.546229933414323,0.35664934452340347,45.377006658567694,0.04111892683241422,power_window
lognormal,25.0,750,8,mean_plus_1.5std+gap_top3+gap_top2+gap_top1+mean_plus_2std,35,0.0,546479.0080943133,39955.339722598386,337049.18666409573,1903700.6887921693,55.0201787278391,0.5451591072576806,0.3489092449673012,45.48408927423194,0.041195121571633665,power_window
lognormal,25.0,750,200,quantile_0.8,400,0.0,401268.28294450825,50110.33559150312,317941.87766129023,1003199.8357929017,54.51327216436795,0.5015024069786637,0.3928612211288411,49.849759302133634,0.011824796222481383,power_window
lognormal,25.0,750,7,gap_top3+gap_top2+gap_top1,55,0.0,392151.98574111925,29428.78911782094,286061.0309661036,1113722.5804864212,53.9828645913502,0.4925074811089903,0.3032098949050883,50.749251889100975,0.04260201112741594,power_window
lognormal,25.0,750,6,mean_plus_2std+gap_top2+gap_top3+gap_top1,74,0.0,362714.6634784129,48090.60910408643,263049.8518589651,999379.4425125801,53.63861801899227,0.45706519857431666,0.30515611873604775,54.29348014256834,0.04164350360789851,power_window
lognormal,25.0,750,5,legacy+off_pct_2+gap_top2+gap_top1+gap_top3,400,0.0,339251.18766738777,31772.22421732244,236179.3893157402,936343.7065793151,53.25317658290751,0.39035096615100756,0.21039198642565626,60.964903384899245,0.04195203174999733,power_window
lognormal,25.0,750,4,gap_top2+gap_top3+gap_top1,112,0.0,362934.1700659707,35641.0319462376,239925.80432276474,935379.1952561452,53.66022608227986,0.3721916055037467,0.20441772511963707,62.780839449625326,0.041850045419713364,power_window
lognormal,25.0,750,3,gap_top1+gap_top2+gap_top3,155,0.0,273970.1765764412,22261.97741352224,191326.76693787496,749085.7280734603,52.55473350147062,0.3396217801805499,0.1750218181001212,66.03782198194502,0.04249765863203192,power_window
lognormal,25.0,750,2,legacy+off_pct_1+gap_top3+gap_top1+gap_top2,400,0.0,238590.84969306257,16604.0746866078,159640.43413348205,710605.2658763723,51.32636248083976,0.26005497479398965,0.1178683482618324,73.99450252060103,0.042528930129947184,power_window
lognormal,25.0,750,1,legacy+off_pct_0.5+gap_top2+gap_top1+gap_top3,400,0.0,198176.00576294164,9335.637671586035,116743.88239314676,617996.1628552926,49.90490347234378,0.19682623991889656,0.06414025596513895,80.31737600811034,0.04285176549758944,power_window
lognormal,25.0,750,0,top_power,400,0.0,163575.04601766955,6418.598698475824,90755.37485079412,514876.42812793836,48.83583616944631,0.16105411207831272,0.04043001557699854,83.89458879216872,0.017455071547528858,power_window
lognormal,50.0,500,65,mean_plus_1std,13,0.38461538461538464,476757.03273141634,250876.66206270005,460900.2742605415,770152.9418826259,56.43752683306585,0.9765814603557664,0.9282705847606763,2.3418539644233665,0.06334687023123618,power_window
lognormal,50.0,500,46,mean_plus_1.5std+mean_plus_1std+gap_top3+mean_plus_2std,22,0.2727272727272727,584869.9635016336,103124.11739742398,475976.79672389233,1426229.3628566752,56.15395508151137,0.9727402523993448,0.9309557861184241,2.725974760065519,0.06439293954512819,power_window
lognormal,50.0,500,67,mean_plus_1std,18,0.3333333333333333,560258.2707193849,213574.56760407027,477711.91959029797,1069737.6489713017,56.957086313145446,0.9687046887299213,0.9008999695012512,3.1295311270078527,0.060958451111421,power_window
lognormal,50.0,500,72,mean_plus_1std,11,0.36363636363636365,838241.3398276437,228084.2047945712,867185.6472880547,1443954.5367852238,58.46005824931064,0.9640126793133067,0.9027053511273377,3.598732068669341,0.06013645372778145,power_window
lognormal,50.0,500,44,mean_plus_1.5std+mean_plus_2std+mean_plus_1std,30,0.36666666666666664,540220.5351035572,109662.16422180235,344993.4564360341,1383647.1547474924,56.09330453204584,0.9620259340315755,0.8750255948751756,3.79740659684245,0.06504475176637546,power_window
lognormal,50.0,500,55,mean_plus_1.5std+mean_plus_1std,12,0.3333333333333333,760687.6619747825,120477.30029903188,756641.7733873585,1541221.4039852852,57.234516660864166,0.9614384878108547,0.8853399144256333,3.856151218914522,0.06265026916662464,power_window
lognormal,50.0,500,61,mean_plus_1std+mean_plus_1.5std,14,0.2857142857142857,605264.8843328683,151882.69747958274,380743.0638895444,1898174.1384126174,55.920104050988996,0.9612325623698489,0.896977915394107,3.8767437630151136,0.0625153935714999,power_window
lognormal,50.0,500,57,mean_plus_1.5std+mean_plus_1std,10,0.2,676981.8187622093,162758.98341992495,456245.71222447226,1580818.8210444087,56.77019612926932,0.9599062627368864,0.9164936134378199,4.009373726311357,0.06291215369965357,power_window
lognormal,50.0,500,47,mean_plus_1.5std+mean_plus_1std,18,0.4444444444444444,459186.68401265156,146216.1837570817,443403.64674503065,981074.0241170333,55.642863203810535,0.9583103726610296,0.8684445478553234,4.168962733897042,0.06417752677811626,power_window
lognormal,50.0,500,71,mean_plus_1std,18,0.3888888888888889,602398.499289788,243048.58500366524,614592.7107319433,989624.8418356434,57.32852065850724,0.9578851078069186,0.8783994168832775,4.211489219308151,0.06099331161122892,power_window
lognormal,50.0,500,73,mean_plus_1std,13,0.15384615384615385,589329.6312474303,282043.2799105769,597106.6883904813,885254.1114278319,57.39516847824336,0.9574780227766302,0.916672148005955,4.252197722336993,0.05965090207721984,power_window
lognormal,50.0,500,58,mean_plus_1.5std+mean_plus_1std,23,0.2608695652173913,606925.3498053366,127995.03796674113,499959.92688208714,1193938.2130039316,56.73681714032694,0.9557734313289387,0.8551749832443779,4.422656867106137,0.062363039087042285,power_window
lognormal,50.0,500,86,mean_plus_1std,1,0.0,855975.2129064779,855975.2129064779,855975.2129064779,855975.2129064779,59.32461188679723,0.9554365723594738,0.9554365723594738,4.456342764052623,0.057806092998362146,power_window
lognormal,50.0,500,45,mean_plus_2std+mean_plus_1std+mean_plus_1.5std,21,0.09523809523809523,573178.1864203406,115281.84525422034,480018.58433626225,1114530.7674120106,56.31936273200484,0.9493357055668594,0.879009759615963,5.066429443314048,0.06468473261910342,power_window
lognormal,50.0,500,64,mean_plus_1std+mean_plus_1.5std,15,0.3333333333333333,523590.89359832904,188503.61574476166,386318.49451504456,1039895.5001505067,56.401321702741186,0.9481692653618403,0.8066836254712659,5.183073463815973,0.06200315719955445,power_window
lognormal,50.0,500,42,mean_plus_1.5std+mean_plus_2std+mean_plus_1std,25,0.36,462166.66104848305,96957.9297942534,368561.3580591286,1133116.6738716,55.59546655282218,0.9456554549169738,0.8422024482880167,5.434454508302626,0.06506248280027649,power_window
lognormal,50.0,500,54,mean_plus_1.5std+mean_plus_1std+gap_top2,12,0.16666666666666666,675549.3382603322,105446.62892390392,544417.5139543219,1561960.3634476108,56.786650589455085,0.9451477521243116,0.8813346576675972,5.485224787568842,0.06371601083355927,power_window
lognormal,50.0,500,68,mean_plus_1std+mean_plus_1.5std,9,0.1111111111111111,670866.0307054732,223286.60359361404,409400.4412732844,1760631.886260087,57.0279798345978,0.9450630939593005,0.8686439057867222,5.493690604069954,0.06051852311065886,power_window
lognormal,50.0,500,59,mean_plus_1std+mean_plus_1.5std,11,0.09090909090909091,378905.1847039657,134719.67885107495,352699.8185324938,736754.3077143461,55.03635703536736,0.9438550901872229,0.8770259719667959,5.614490981277715,0.06234220072755389,power_window
lognormal,50.0,500,52,mean_plus_1.5std+mean_plus_1std,10,0.3,1108880.0260483467,168780.19257480215,952693.5072853604,2646732.2313857004,58.882553320374235,0.943129771206263,0.8352377633530785,5.687022879373705,0.06565578669979004,power_window
lognormal,50.0,500,70,mean_plus_1std,13,0.15384615384615385,614875.2075975363,204771.35227759188,655009.5458188937,1041406.9502857301,57.30501952886649,0.9402974781207019,0.8507184755352384,5.970252187929814,0.06069545815486121,power_window
lognormal,50.0,500,56,mean_plus_1std+mean_plus_1.5std,15,0.26666666666666666,658089.6384164898,119930.51506068815,659020.697105695,1325003.3027149565,56.90624186068182,0.9402774468702078,0.8512445546122607,5.9722553129792235,0.06264301526631849,power_window
lognormal,50.0,500,50,legacy+off_pct_10+quantile_0.95+mean_plus_1.5std+mean_plus_1std,400,0.2125,533840.8580291786,66005.44417059667,432159.7599069269,1226692.2252761887,55.71717360962014,0.94016593138825,0.8301155461807201,5.983406861175,0.06389531773000272,power_window
lognormal,50.0,500,60,mean_plus_1.5std+mean_plus_1std,14,0.07142857142857142,903316.7307002268,142554.39542773316,559876.2214539242,2131744.510596144,57.98751440566023,0.9394256393876759,0.8576227006503226,6.0574360612324165,0.062227154428650726,power_window
lognormal,50.0,500,41,mean_plus_1.5std+mean_plus_2std+mean_plus_1std,25,0.12,810647.4498816307,209697.69509149514,629000.8512526631,2527003.4548941595,57.47021814214177,0.9383813290037734,0.812463073969755,6.161867099622667,0.06605435252029565,power_window
