data_profile,generator_seed,sample,off_pct,K,sigma,P,h3_fixed_active_count,h3_fixed_u_bf,h3_fixed_u_i,h3_fixed_u_g,best_threshold_u_g,T50_u_g,T75_u_g,T100_u_g,h3_fixed_vs_best_T,T50__vs_best_T,T50__vs_h3_fixed,T75__vs_best_T,T75__vs_h3_fixed,T100__vs_best_T,T100__vs_h3_fixed
gaussian,10,23,50.0,500,1.0,1.0,500,18347.67378426344,380496.283352077,83987136.40035571,137648056.4214656,137648056.4214656,136931458.71735838,125827154.627964,0.6101585346268521,1.0,1.6389183191734897,0.994793986034114,1.630386087514926,0.914122276036306,1.4981717441604676
gaussian,10,23,25.0,750,1.0,1.0,750,31948.594093732623,820013.3921506405,254800090.58597517,310071717.52206355,310071717.52206355,,283073165.5213297,0.8217456678158482,1.0,1.2169215356594958,,,0.9129280405949545,1.1109617931074265
gaussian,10,24,50.0,500,1.0,1.0,500,12638.027964711038,496365.3229723424,39449367.900615394,70778406.16501209,70371686.71140973,64532881.50806618,63353830.77067505,0.5573644567333647,0.994253622317319,1.7838482707428112,0.911759461743386,1.6358406976416848,0.8951011219858857,1.6059530010793088
gaussian,10,24,25.0,750,1.0,1.0,750,22549.71936764582,2234387.940820813,125831467.27130884,153385147.7314578,148941952.78315055,,134634669.6476193,0.8203627869603833,0.9710324303622522,1.1836622111543253,,,0.877755582198439,1.0699602616675337
gaussian,10,25,50.0,500,1.0,1.0,500,12556.03878918744,2383170.2579969466,38206636.98325825,62272449.43072879,62086316.811676815,60942014.88960799,56528564.241688296,0.613539973656551,0.997010995701092,1.6250139167936293,0.9786352624108553,1.5950635727586322,0.9077620160833736,1.4795482854577995
gaussian,10,25,25.0,750,1.0,1.0,750,22106.553931507944,2219410.3027852774,121086920.5984596,143476987.77634442,143087353.42944363,,128112396.15209042,0.8439466319659078,0.9972843425768865,1.1816912406579436,,,0.8929125021205162,1.058020102575143
gaussian,10,26,50.0,500,1.0,1.0,500,12231.418640076146,330298.98385101557,37201788.9995851,63885934.544178896,60224645.35387941,63885934.544178896,61958594.36972361,0.5823157986968013,0.9426902147331412,1.61886422597986,1.0,1.7172812453963275,0.9698315413524635,1.6654735171583983
gaussian,10,26,25.0,750,1.0,1.0,750,22699.38901978475,1996686.868067503,127823189.94147745,140469541.88893434,134408444.8114423,,135588113.318355,0.9099708607474776,0.9568511650569459,1.0515184676034124,,,0.9652492027457528,1.0607473759685753
gaussian,10,27,50.0,500,1.0,1.0,500,16072.584661415533,137669.8042910993,64525141.84253254,106317564.22722664,105516829.42042165,102100099.28369252,101816593.2713704,0.6069095197161075,0.9924684617012705,1.6352824094199656,0.9603314374798846,1.5823304896075718,0.957664841284018,1.5779367602142447
gaussian,10,27,25.0,750,1.0,1.0,750,29191.18169038079,589193.3387656808,212752067.50936657,233530404.41389903,231858317.81260428,,222243920.36782932,0.9110251320093385,0.9928399618649604,1.08980523915424,,,0.9516701729935514,1.0446146209979599
gaussian,10,28,50.0,500,1.0,1.0,500,10690.410005139845,22586.156525321305,28340993.23704176,49905956.582859375,49905956.582859375,46974731.65505178,47758590.81947956,0.5678879872783706,1.0,1.7609106415378606,0.9412650286957059,1.6574836055377082,0.9569717542671581,1.6851417457401932
gaussian,10,28,25.0,750,1.0,1.0,750,19577.84757356556,90091.07723337412,95425561.32123475,110910557.40995552,110910557.40995552,,104558628.77422036,0.8603830288988268,1.0,1.1622730416705962,,,0.9427292695657754,1.0957088156101134
gaussian,10,29,50.0,500,1.0,1.0,500,17314.726097110615,462721.50249382854,74735861.18547194,120370159.89292222,118070456.6863504,120370159.89292222,113825324.256677,0.6208836247451592,0.9808947399536765,1.5798367050770317,1.0,1.610607785654596,0.9456274242547545,1.5230348918332093
gaussian,10,29,25.0,750,1.0,1.0,750,30833.406550110853,683402.3737900257,237105511.50718305,279780280.3078572,271828208.9825617,,260638981.7973705,0.8474704194530193,0.9715774417105257,1.1464440756971892,,,0.9315845330863758,1.0992531558654828
gaussian,10,30,50.0,500,1.0,1.0,500,16091.918462651283,527536.91162467,63881509.26437706,113414993.7452497,112508466.20165052,111648140.52643315,109025984.31355436,0.5632545323580964,0.9920069867866377,1.7612055115358685,0.9844213435942587,1.7477379888501277,0.9613013298616069,1.7066908025348067
gaussian,10,30,25.0,750,1.0,1.0,750,30459.537102582824,1958093.3171055913,230458066.10052657,258229393.7861242,256105424.43399853,,247133854.10725117,0.892454815935482,0.9917748738012186,1.111288612142933,,,0.9570322358884411,1.0723593159002323
gaussian,10,31,50.0,500,1.0,1.0,500,16263.466129261302,633360.579962492,65685760.76145584,113233062.96442685,110436319.68251546,110435000.59462813,100244902.68246086,0.580093473070596,0.9753010012385692,1.6812824941401772,0.9752893519211985,1.6812624123466189,0.8852971036732766,1.5261283651187336
gaussian,10,31,25.0,750,1.0,1.0,750,29921.95748453655,2215899.293384135,222747530.39699405,262194780.16858223,255776396.92816505,,229377826.9837543,0.8495498280086852,0.975520552940488,1.1482793837144005,,,0.8748375037682758,1.0297659712542866
gaussian,10,32,50.0,500,1.0,1.0,500,13377.541515204135,999064.8767744899,44094688.931265704,83563575.68183263,83563575.68183263,82973058.51730287,73749446.55055226,0.5276783403711174,1.0,1.895093892420708,0.9929333186174543,1.8817018676929624,0.8825549403409022,1.6725244771657661
gaussian,10,32,25.0,750,1.0,1.0,750,24757.23289307799,4524647.731164992,150767224.1141497,183298444.56034285,183298444.56034285,,160465771.56640643,0.8225232051247238,1.0,1.2157711706727647,,,0.8754344421814241,1.0643279566181687
gaussian,10,33,50.0,500,1.0,1.0,500,16690.6627307014,1898949.4306214452,68656949.54243489,122765246.3290488,122563799.75263676,115470288.08587249,109976603.15641925,0.5592539549703915,0.998359091172496,1.7851623261660292,0.9405779855348999,1.6818441374897326,0.8958284729999887,1.6018276939094982
gaussian,10,33,25.0,750,1.0,1.0,750,30826.195342128434,8646987.876932502,233260547.27972654,276704898.46473736,272113643.3362334,,242234995.28408745,0.8429939208663946,0.9834073948311794,1.1665652272088436,,,0.8754272028724397,1.0384739215826273
gaussian,10,34,50.0,500,1.0,1.0,500,13698.324201114334,418168.16203151643,46576099.484720655,66151791.21523707,64397803.6887485,66151791.21523707,66135287.87926061,0.7040791886220694,0.9734854114413675,1.3826362533830099,1.0,1.4202947852457728,0.9997505232182939,1.4199404546736758
gaussian,10,34,25.0,750,1.0,1.0,750,24818.546363857717,265226.05243575573,153665271.4607331,154264362.6092628,149675803.52022898,,154264362.6092628,0.9961164643706651,0.970255222843294,0.9740379338637777,,,1.0,1.0038986762775661
gaussian,10,35,50.0,500,1.0,1.0,500,13414.592775153546,905804.7128440589,44545754.055171035,76073950.3519886,76073950.3519886,70389471.67488039,68780277.70372303,0.5855585762151314,1.0,1.7077710764031315,0.9252769357867372,1.5801611885995073,0.9041239134484501,1.5440366688716713
gaussian,10,35,25.0,750,1.0,1.0,750,24773.869744681047,732278.3585138321,153049449.4686365,171732223.05342725,171732223.05342725,,155204562.70370218,0.8912098541985427,1.0,1.1220701782963243,,,0.903759119541688,1.014081156401071
gaussian,10,36,50.0,500,1.0,1.0,500,13290.915937075662,287258.69469957054,43933919.125406906,80806003.3959589,79241635.5408139,75100969.17555945,72688977.39671,0.5436962265059138,0.9806404500977555,1.8036550601056804,0.9293983864980413,1.7094074617196782,0.8995492208731753,1.65450701516574
gaussian,10,36,25.0,750,1.0,1.0,750,23757.179104755138,444289.2384315729,140902142.38543528,176679157.07622474,173203884.43154892,,157884420.50285912,0.7975029127213111,0.9803300360824312,1.2292494741332805,,,0.8936222195962991,1.1205253364492438
gaussian,10,37,50.0,500,1.0,1.0,500,11975.440138486947,147126.3136111647,35787746.65031001,61944860.50513878,61944860.50513878,60536917.04055045,56870748.9847491,0.5777355273459879,1.0,1.730895803818433,0.9772710204994081,1.6915543085757831,0.9180866422329139,1.5891123165827055
gaussian,10,37,25.0,750,1.0,1.0,750,22198.954218352395,614438.4394860864,122836701.55208953,139678388.8877621,139678388.8877621,,126012627.73884197,0.8794252463120431,1.0,1.1371063136902189,,,0.902162666266854,1.0258548637876415
gaussian,10,38,50.0,500,1.0,1.0,500,17832.09716111208,806956.7798917294,79000504.53106989,143162138.51316875,142956967.75843203,137010180.62640157,129639813.09558538,0.551825401265594,0.9985668644177326,1.8095703135947554,0.957028038623485,1.7342950078567818,0.9055453798188442,1.6409998121543603
gaussian,10,38,25.0,750,1.0,1.0,750,32782.80666592762,2369670.060764551,267272935.4449764,321546334.44201565,321074611.45594907,,287594077.40175027,0.8312112651160501,0.9985329548636119,1.2012986310095317,,,0.894409441490965,1.0760314242927054
gaussian,10,39,50.0,500,1.0,1.0,500,15381.609260077548,227439.6393597424,58404492.41339592,103630612.25940512,103630612.25940512,101244547.38969488,98611554.88774866,0.563583396257464,1.0,1.7743602927989137,0.9769752892732361,1.7335061603321626,0.9515678112651413,1.6884241402144378
gaussian,10,39,25.0,750,1.0,1.0,750,28163.167800443036,303675.8680522442,197329607.2045654,234140353.8448096,234140353.8448096,,218287324.33922148,0.8427834158624246,1.0,1.1865444682210493,,,0.9322926217319393,1.1062066530793317
gaussian,10,40,50.0,500,1.0,1.0,500,12610.182176811648,451711.04394355416,39463191.35686888,71122373.91672643,69614768.65825579,66318818.942075774,61356987.89527754,0.5548632474370769,0.9788026583556418,1.7640430554316735,0.9324607052588699,1.680523461530246,0.8626960057199063,1.5547903194250374
gaussian,10,40,25.0,750,1.0,1.0,750,22388.29361809342,617032.3383755088,124706249.93219669,161757296.1875629,158361060.4874151,,138754997.52369374,0.7709466767273093,0.9790041266750048,1.2698726853988207,,,0.8577974582537702,1.112654719383635
gaussian,10,41,50.0,500,1.0,1.0,500,15663.399162082222,14289.692632004619,61343720.82786339,100924103.60426468,99504331.75493772,96045315.10926776,95023951.27810425,0.6078203188051029,0.9859322817976759,1.6220785177696806,0.9516588374752654,1.5656910570974414,0.9415387195382421,1.5490412057780283
gaussian,10,41,25.0,750,1.0,1.0,750,28136.368437445617,610909.0248851776,197636422.12559134,227715321.7659463,224624768.25695804,,213851422.51547295,0.867910075584325,0.9864279948972215,1.1365555287892053,,,0.9391174070196158,1.0820445959074159
gaussian,10,42,50.0,500,1.0,1.0,500,12126.545189686894,300863.7086723596,36121799.66988789,64372420.0201244,61971575.719106846,63602042.10101349,59057762.41412342,0.561137823598916,0.9627038365146597,1.7156281327468859,0.9880324847369406,1.7607661490364188,0.9174389031150377,1.6349617946460062
gaussian,10,42,25.0,750,1.0,1.0,750,22221.524049501437,1950752.4902147055,122012593.35155606,147217633.596308,141776660.0839094,,134679976.2926995,0.828790616796166,0.963041292136793,1.1619838263367366,,,0.9148358997673569,1.1038202909485315
gaussian,10,43,50.0,500,1.0,1.0,500,15903.780699139003,2086888.685452938,62129357.015622325,106151320.51789688,105335174.32281569,99463372.72495843,97883708.26946314,0.5852904769578203,0.9923114833513202,1.6954171004269258,0.9369960942519705,1.6009078075594527,0.9221148431494092,1.5754823962663969
gaussian,10,43,25.0,750,1.0,1.0,750,27343.63581212546,1658882.3920568228,186042580.5795042,236435539.5464249,234633974.1336161,,214550566.0510807,0.7868638570005425,0.9923803104378263,1.2611842590161593,,,0.9074378854493361,1.1532336596427386
gaussian,10,44,50.0,500,1.0,1.0,500,12945.42171063594,443037.8921870291,41652590.92857111,79075011.4254484,79075011.4254484,73939232.80838886,70881923.73149966,0.5267478331993793,1.0,1.8984416014132703,0.9350518131521038,1.7751412615648623,0.89638840960936,1.7017410478270878
gaussian,10,44,25.0,750,1.0,1.0,750,23735.17788095031,817612.8472157717,140453235.18231115,174964236.8721762,173111964.63820285,,153652772.7359197,0.802753966714479,0.9894134237539837,1.2325238675599035,,,0.8781953128408406,1.0939781667291273
gaussian,10,45,50.0,500,1.0,1.0,500,17775.50260834977,2009023.398336947,77977642.81007983,130943869.336327,129650735.18032566,130943869.336327,121427223.4743938,0.5955043424736108,0.9901245154694494,1.6626654834399057,1.0,1.6792488797750689,0.9273227077360158,1.557205618155688
gaussian,10,45,25.0,750,1.0,1.0,750,31089.406040760146,3453244.6660761833,239444488.39401573,289020961.1764356,289020961.1764356,,266576030.86561897,0.8284675527317362,1.0,1.2070478761692762,,,0.9223415138491811,1.113310365394409
gaussian,10,46,50.0,500,1.0,1.0,500,11993.696543351401,44226.60393691063,35948616.80474394,69861714.29404461,69314013.79820876,67008369.77533951,62468588.92643378,0.5145682033143064,0.9921602196371734,1.9281413294617158,0.959157250182904,1.8640041184142804,0.894174864697801,1.7377188464784032
gaussian,10,46,25.0,750,1.0,1.0,750,22779.302761819275,7825.257629036903,129706725.78155448,152889916.39068118,151763887.81056222,,136276321.9157964,0.848366778160265,0.9926350369814998,1.1700541116592158,,,0.8913362315377824,1.0506496181647982
gaussian,10,47,50.0,500,1.0,1.0,500,13311.874805255407,254008.2214807868,44140453.65598928,80560930.95683381,80560930.95683381,78285381.11653818,71886466.32456203,0.5479138973659656,1.0,1.8251042815438474,0.971753679938047,1.773551801860919,0.8923241758847135,1.6285846739322756
gaussian,10,47,25.0,750,1.0,1.0,750,24746.5503200932,456135.04924350977,152800054.01683405,177705698.1527787,177705698.1527787,,157693303.07514653,0.859848927778711,1.0,1.1629949956248105,,,0.8873846180192435,1.0320238699508142
gaussian,10,48,50.0,500,1.0,1.0,500,14887.192186967994,851864.427689895,54856127.506067276,109590469.52443816,109590469.52443816,104890177.90784614,96252769.03629684,0.5005556390451874,1.0,1.9977799109555643,0.9571103980392759,1.9120959257695491,0.8782950693977356,1.7546402455341195
gaussian,10,48,25.0,750,1.0,1.0,750,27921.260378049963,107353.05714541674,192939143.19987562,243566163.86001056,243566163.86001056,,210301715.5487329,0.7921426364902114,1.0,1.2623989089020045,,,0.863427465522689,1.0899898903918657
gaussian,10,49,50.0,500,1.0,1.0,500,13723.101189491827,20638.84913446009,46803775.9181272,81775700.30354348,77088559.83209898,80316989.25625081,77741982.73903807,0.5723433213582534,0.9426829675068964,1.6470585614064188,0.9821620476268859,1.7160365308292118,0.9506733962591253,1.661019462938853
gaussian,10,49,25.0,750,1.0,1.0,750,25528.300802654325,147941.41024374962,161764721.02138573,186605017.02054983,175560115.49511403,,176780862.79331118,0.8668830217119587,0.940811336684375,1.0852806124019125,,,0.9473532149129904,1.0928270495390666
gaussian,10,50,50.0,500,1.0,1.0,500,10443.337946877215,124740.11821047962,27210455.319931258,45416408.03475036,44807211.646449946,45313458.977630965,43729302.19360945,0.5991327032976976,0.9865864251564261,1.6466909913715895,0.9977332188613283,1.6652958741355395,0.9628525038825171,1.6070771943892603
gaussian,10,50,25.0,750,1.0,1.0,750,19091.08857745608,469585.26392412186,90858375.59666093,103884607.23490275,102947514.35249811,,99181170.563476,0.8746086452559131,0.9909794828382448,1.1330547533614663,,,0.9547244120508499,1.0916018464138262
gaussian,10,51,50.0,500,1.0,1.0,500,12430.529386772434,402954.62541505694,38329707.11842575,63785349.68133617,62969720.18732446,59026098.123891965,58224593.263956144,0.60091709632253,0.9872129023657235,1.6428437606572222,0.9253864471822942,1.5399569305740168,0.9128207896458844,1.5190461300437796
gaussian,10,51,25.0,750,1.0,1.0,750,22125.3954247862,1016917.0603470802,121549714.67539121,143965256.05854696,141993614.66593045,,130112769.47653931,0.8442989510327413,0.9863047415286457,1.168193730813243,,,0.903778960554384,1.070448991377861
gaussian,10,52,50.0,500,1.0,1.0,500,14774.969154825545,1808589.6624367237,53646238.15912794,101868190.37541448,101373010.37334035,101714424.7189933,95582029.068279,0.5266240419254102,0.9951390124802528,1.8896573898181463,0.9984905429668035,1.896021570371501,0.9382912243363791,1.7817098150434925
gaussian,10,52,25.0,750,1.0,1.0,750,27826.188008339708,4380084.631769419,190968200.53251085,226719658.12034023,225583777.55814224,,210140731.73718336,0.8423098469526938,0.9949899335081254,1.1812635660235924,,,0.9268747733628067,1.1003964594692222
gaussian,10,53,50.0,500,1.0,1.0,500,14021.243857975796,318104.93810629845,48937013.65608044,84090813.77049199,81965598.31295583,84090813.77049199,79248275.19760703,0.5819543355787188,0.974727138884201,1.674920314692549,1.0,1.718347882064595,0.9424129895317502,1.6193933645920464
gaussian,10,53,25.0,750,1.0,1.0,750,25815.003957601686,327289.30818378925,166268292.15841118,192261013.124495,188901279.73690453,,180442659.9151522,0.8648050348655308,0.9825251446822714,1.136123293772272,,,0.9385296425038078,1.0852499750417623
gaussian,10,54,50.0,500,1.0,1.0,500,16543.875067580564,100099.229762882,68322119.74357134,120302147.5915061,117495065.76994456,118077814.29110716,116051366.7566114,0.5679210314313226,0.9766664030712638,1.7197221955485371,0.981510443953571,1.7282516223776487,0.9646657942522482,1.698591425327243
gaussian,10,54,25.0,750,1.0,1.0,750,30487.772545167187,4478542.868074477,229701961.186793,268460519.4599386,264664787.9911058,,256939441.06941724,0.8556265988342864,0.9858611185120678,1.152209526743575,,,0.957084645393303,1.1185774807576623
gaussian,10,55,50.0,500,1.0,1.0,500,10670.229095436316,194415.19955527037,28299868.47215677,47213884.94632784,47168617.64023601,46740828.31164332,44118915.44748172,0.599397158364064,0.999041228948999,1.6667433520634038,0.9899805611162418,1.6516270511161544,0.934447895944923,1.5589795228514487
gaussian,10,55,25.0,750,1.0,1.0,750,19566.996661323356,1065311.9961768389,94730200.86910534,106855700.81428853,106847388.73588917,105251536.00611466,98540387.09290417,0.8865245386742924,0.9999222121203079,1.1279126166271611,0.98498755989667,1.1110663235217595,0.9221818428215067,1.0402214519640214
gaussian,10,56,50.0,500,1.0,1.0,500,14595.913725665736,313946.10000285506,52876027.14787014,86649559.94065239,86166630.48606618,82163017.39919226,82911931.469628,0.6102284556792411,0.9944266369625308,1.6295972888639572,0.948221981224913,1.5538803089237352,0.9568650034277804,1.5680438932705958
gaussian,10,56,25.0,750,1.0,1.0,750,26080.32376056192,1140900.9509624839,169433794.8988867,194448158.6301886,193340162.7823049,,184933237.58218747,0.8713571580851249,0.9943018444829249,1.1410956291080232,,,0.9510670550185198,1.091477870117649
gaussian,10,57,50.0,500,1.0,1.0,500,16448.751932416933,438425.0379149616,67422524.72360446,118705563.78592204,116276956.84362537,116172413.39552908,113156341.9156144,0.5679811676325189,0.9795409173349574,1.7246010486895502,0.9786602219002866,1.723050477147994,0.9532522175597825,1.6783165919623098
gaussian,10,57,25.0,750,1.0,1.0,750,30215.37432179695,1559527.3539311886,227458215.32800367,263925013.8979777,258733676.7648676,,250517672.5725639,0.8618289413671469,0.9803302572331516,1.1374998102036609,,,0.9492001871008842,1.1013788717690745
gaussian,10,58,50.0,500,1.0,1.0,500,13611.065247441933,177080.50050258636,45887219.83605702,81185282.86166926,72449414.84634781,81185282.86166926,77070735.27928361,0.5652159876592876,0.8923959157695318,1.578858233407701,1.0,1.7692351628998866,0.9493190460468509,1.6795686370766654
gaussian,10,58,25.0,750,1.0,1.0,750,25185.47105398345,806878.1161814928,157464856.14175743,172839884.85576364,158264815.55341727,,166976882.88784665,0.9110446716228907,0.9156729980784852,1.0050802409582724,,,0.966078420077578,1.060407299629614
gaussian,10,59,50.0,500,1.0,1.0,500,17616.54950324121,697764.1281841397,77252719.89939393,135000914.5917822,135000914.5917822,132043378.4582122,130655468.4719172,0.5722384928501548,1.0,1.7475231262743065,0.9780924733546209,1.709239216822036,0.9678117282908427,1.6912733770677533
gaussian,10,59,25.0,750,1.0,1.0,750,33229.900964037704,694772.997702837,275740573.47664386,311644339.40285355,304033446.83649564,,290843646.62387216,0.8847924977716412,0.9755782743208452,1.1026068561587592,,,0.9332550277703169,1.054772763241923
gaussian,10,60,50.0,500,1.0,1.0,500,12486.22352442997,297537.81704336405,38802129.73315219,71379578.98590961,71379578.98590961,65221338.29627442,64216410.04435053,0.543602670181226,1.0,1.8395788962306248,0.913725455135413,1.6808700642158283,0.8996468031427715,1.6549712731227897
gaussian,10,60,25.0,750,1.0,1.0,750,22977.787841260935,1060949.3100706935,131467959.02909537,160271207.84922495,160271207.84922495,,142320246.84997255,0.8202843217652279,1.0,1.219089495515444,,,0.887996345443782,1.0825470167866182
gaussian,10,61,50.0,500,1.0,1.0,500,17051.862420710742,376325.074706763,71942156.26524691,127831866.01838884,127831866.01838884,123549554.10463797,117280593.70372812,0.5627873432974678,1.0,1.7768700947338794,0.9665004349296219,1.717345719373733,0.9174597645852803,1.6302068188131698
gaussian,10,61,25.0,750,1.0,1.0,750,31103.72588558914,1270964.0870810747,239935759.68941444,291566736.2408755,291566736.2408755,,264183046.66992813,0.8229188376660137,1.0,1.2151866675409073,,,0.906080885892537,1.101057412250265
gaussian,10,62,50.0,500,1.0,1.0,500,11095.18332974628,169638.98556497693,30699769.986772582,54858555.867512055,54858555.867512055,53587418.00974948,49525567.51769923,0.559616809106588,1.0,1.786937032138958,0.9768288129780069,1.745531579970741,0.9027865705635337,1.613222755057709
gaussian,10,62,25.0,750,1.0,1.0,750,19729.127848283744,496102.94624859095,97078773.3531804,119928827.5605998,119928827.5605998,,108571432.2027098,0.8094698774915203,1.0,1.235376420798902,,,0.9052988710979339,1.1183848791302522
gaussian,10,63,50.0,500,1.0,1.0,500,13448.876717404262,2150415.804088801,44150827.300513886,89175961.38276699,88995248.46909152,87717496.3891773,81913361.61941783,0.4950978561476536,0.9979735243570876,2.015709646012809,0.9836450880823188,1.9867690313507742,0.9185587724456802,1.8553075135347332
gaussian,10,63,25.0,750,1.0,1.0,750,25254.61800077703,5154926.337475538,156895684.18007472,194423832.656974,193739034.74883583,,177189759.32908216,0.806977632505008,0.9964778088222016,1.2348270493309088,,,0.9113582265488086,1.1293475678127336
gaussian,10,64,50.0,500,1.0,1.0,500,16301.680964555853,1743332.6233491004,65521162.2040366,116541156.83356772,108107484.19530614,116347214.1050908,110719163.1599625,0.5622147916174136,0.9276335256367353,1.6499628602229814,0.9983358434586856,1.7757196330367127,0.9500434539025591,1.689822943237435
gaussian,10,64,25.0,750,1.0,1.0,750,29711.024891310273,1673512.6363261938,219650484.59045416,262169994.47666737,243620752.08914053,,246924936.18260705,0.8378170241369961,0.9292472717003559,1.1091291355144504,,,0.9418504839789471,1.1241720529003478
gaussian,10,65,50.0,500,1.0,1.0,500,12988.906737663416,127664.68871757388,42103207.51577501,79209127.1365558,74341440.31684574,79209127.1365558,73926380.68496749,0.5315448994052095,0.9385463898457281,1.7656954114242218,1.0,1.8813086178025307,0.9333063417997157,1.7558372638775595
gaussian,10,65,25.0,750,1.0,1.0,750,24175.015213139228,769232.5745729208,145675418.08361262,176030103.49991086,165753527.7033441,176030103.49991086,162926008.26342085,0.8275596911393419,0.9416203502000897,1.1378277123475105,1.0,1.2083720494206902,0.925557646243748,1.118417989848548
gaussian,10,66,50.0,500,1.0,1.0,500,12949.761922791356,899274.2811425477,41482677.87313964,72314986.86967656,70903600.21264407,69066885.13008969,63934873.57264996,0.5736387389227936,0.9804827917679632,1.7092339223971533,0.9550839752561874,1.6649572465236395,0.8841165066913594,1.5412426788881026
gaussian,10,66,25.0,750,1.0,1.0,750,23459.659769132468,4612124.6977620125,135295202.0824288,168414767.31911048,158123590.3369174,,142070838.44734457,0.803345242439892,0.9388938562454355,1.1687302129204875,,,0.8435770847704245,1.0500803891093469
gaussian,10,67,50.0,500,1.0,1.0,500,14274.881548459845,517846.8708470613,50690933.48222961,101158571.51160848,99882826.73138814,96171274.80064878,92075787.55260584,0.501103690223745,0.9873886635491492,1.9704278432040199,0.9506982291620499,1.8972085971619148,0.9102124138045944,1.8164153079738459
gaussian,10,67,25.0,750,1.0,1.0,750,27409.192707541228,394994.3940896988,187642176.82427996,221889983.52339837,219075151.00952744,,199652319.2851323,0.8456541113064395,0.9873142876069748,1.1675155059338462,,,0.8997806756071027,1.0640055592197664
gaussian,10,68,50.0,500,1.0,1.0,500,12826.85363440574,146215.83718903363,40950816.880053364,69845908.68412888,69845908.68412888,66788376.23738357,63645956.75807945,0.5863022996128424,1.0,1.7056047719074918,0.9562246020654882,1.6309412442982392,0.9112338568879088,1.5542048146316858
gaussian,10,68,25.0,750,1.0,1.0,750,21947.517356633234,72572.96646416187,120163440.14072175,150897910.9798574,150897910.9798574,,135778011.5485753,0.7963227546388086,1.0,1.2557722282513126,,,0.8998004721662426,1.1299444439137856
gaussian,10,69,50.0,500,1.0,1.0,500,15200.13529861141,8453.996716931462,57769675.40815849,85345162.77261662,85345162.77261662,82106261.44213657,80134102.31151809,0.6768945483421603,1.0,1.4773349888090908,0.9620493859844244,1.4212692188770921,0.9389413495527302,1.3871309081338754
gaussian,10,69,25.0,750,1.0,1.0,750,25995.19774173042,53075.539880275726,168929291.0427828,194177825.36287516,193334648.5450314,,181503258.7343013,0.8699721027727628,0.9956577079990052,1.1444708454738481,,,0.9347270132164271,1.0744333183067347
gaussian,10,70,50.0,500,1.0,1.0,500,13726.2674619094,446506.3066627979,46693078.709558986,85197071.4576554,84556908.32547832,79317204.52842347,72112555.70596468,0.5480596681397242,0.9924860899415392,1.8109088255122459,0.9309851051376298,1.6986929695039725,0.8464205925412123,1.5443949659974303
gaussian,10,70,25.0,750,1.0,1.0,750,24486.502731909342,1512509.7005661726,149011299.82002634,195995534.06314844,186200165.55793685,,158904606.7867807,0.7602790570320643,0.9500224913183196,1.2495707760607866,,,0.8107562631278257,1.0663929982404243
gaussian,10,71,50.0,500,1.0,1.0,500,11190.605715045149,667126.3499708623,30928831.88341171,59036277.11346757,59036277.11346757,56311964.28149598,55366979.228559695,0.5238953639296492,1.0,1.9087781050383261,0.9538535801176036,1.8206948291409026,0.9378467263805357,1.7901412971970363
gaussian,10,71,25.0,750,1.0,1.0,750,20603.658986988823,1827151.9028679729,105003867.73104078,128677944.45270452,128677944.45270452,,118562953.80798504,0.8160207110678153,1.0,1.2254590924431759,,,0.9213929730713313,1.1291293965635134
gaussian,10,72,50.0,500,1.0,1.0,500,14344.491750227357,109876.82488825917,51378257.4192365,86241192.75485502,84512181.96477439,85104562.23975824,80377668.50760278,0.5957507749838504,0.979951450868781,1.644901680397051,0.9868203293717457,1.6564314656552421,0.9320101675318939,1.5644296351224365
gaussian,10,72,25.0,750,1.0,1.0,750,26684.790231207313,603303.1547127366,177719109.88635376,196487008.13574547,192580037.2405266,,181159476.28593755,0.904482752180614,0.9801158817965221,1.0836203116461474,,,0.9219921357893611,1.0193584494193326
gaussian,10,73,50.0,500,1.0,1.0,500,14322.920413721822,329565.24037626386,51096425.68694659,90203887.15466696,90203887.15466696,84389978.3397567,83431184.06550851,0.5664548091961353,1.0,1.7653658928575702,0.9355470257624096,1.6515828104453005,0.9249178355524112,1.6328184005798738
gaussian,10,73,25.0,750,1.0,1.0,750,26089.112630947537,2038211.3746044636,169098734.1168191,208051374.68455872,201405625.72666892,,186434551.8356281,0.8127739332326045,0.9680571735324226,1.1910534208229562,,,0.8960986300537288,1.1025189089046215
gaussian,10,74,50.0,500,1.0,1.0,500,15260.801135880178,251169.78786160052,58110240.14497579,92761545.2574274,91577270.62590316,89681430.29020351,84143030.36436287,0.6264475218013136,0.9872331295448163,1.575923114367321,0.9667953465126514,1.543298221904825,0.9070895717708578,1.4479897201326206
gaussian,10,74,25.0,750,1.0,1.0,750,26553.132986097844,1546586.157062471,175295209.3894142,207581984.2073902,205040944.56609783,,188200403.63192505,0.844462538783139,0.9877588623550603,1.1696893787359823,,,0.9066316826603725,1.0736197771032194
gaussian,10,75,50.0,500,1.0,1.0,500,15408.053430516653,12573.745852470398,59249414.42166071,111094352.2104418,106983912.26632814,110501583.98526248,104878520.04983751,0.5333251712870768,0.9630004598584146,1.8056534956608181,0.9946642811863518,1.865024069248265,0.9440490714700791,1.7701190986200783
gaussian,10,75,25.0,750,1.0,1.0,750,28639.341620628704,63254.49674510956,204991621.0646225,243009492.60004124,235926259.67876837,,226114239.33094016,0.8435539652025417,0.9708520319700809,1.1509068441602006,,,0.9304749247104176,1.103041373869905
